#Team:9154
#BoatNo:1
#Source:SailLogger iOS
#Interval:1
#Device:iPhone
timestamp,latitude,longitude,sog,cog,heel,pitch
1721914421000.0,45.35223157,-75.82461346,0.84,-1.0,83.37,6.4
1721914422000.0,45.35221542,-75.82460293,1.21,-1.0,89.83,4.77
1721914423000.0,45.35221154,-75.82458802,0.14,-1.0,86.79,16.37
1721914424000.0,45.3521969,-75.8245697,0.0,-1.0,87.77,16.84
1721914425000.0,45.3521969,-75.8245697,0.0,-1.0,91.22,14.92
1721914426000.0,45.35219456,-75.82456426,0.0,-1.0,88.7,14.84
1721914427000.0,45.35219456,-75.82456426,0.0,-1.0,90.99,14.44
1721914428000.0,45.35218313,-75.8245632,1.88,-1.0,89.78,13.6
1721914429000.0,45.35218652,-75.82456269,0.0,-1.0,90.61,12.38
1721914430000.0,45.35218437,-75.82456423,0.0,-1.0,92.78,12.17
1721914431000.0,45.35218437,-75.82456423,0.0,-1.0,91.39,9.74
1721914432000.0,45.35218437,-75.82456423,0.0,-1.0,94.06,11.58
1721914433000.0,45.35218437,-75.82456423,0.0,-1.0,98.31,16.12
1721914434000.0,45.35218437,-75.82456423,0.0,-1.0,97.02,13.61
1721914435000.0,45.35218437,-75.82456423,0.0,-1.0,96.22,10.72
1721914436000.0,45.35218437,-75.82456423,0.0,-1.0,107.43,7.75
1721914437000.0,45.35215836,-75.82452501,0.03,-1.0,88.19,11.88
1721914438000.0,45.35215485,-75.82453229,0.03,-1.0,96.79,7.23
1721914439000.0,45.35215492,-75.82453218,0.0,-1.0,98.12,6.7
1721914440000.0,45.35215492,-75.82453218,0.0,-1.0,98.64,6.66
1721914441000.0,45.35215492,-75.82453218,0.0,-1.0,59.42,25.96
1721914442000.0,45.35214463,-75.8245261,0.45,-1.0,64.27,17.72
1721914443000.0,45.35214006,-75.82452335,0.12,-1.0,76.58,-2.58
1721914444000.0,45.35214203,-75.82452153,0.0,-1.0,81.76,6.99
1721914445000.0,45.35213481,-75.82451803,0.2,160.37,80.71,2.95
1721914446000.0,45.3521326,-75.82452007,0.19,160.37,84.4,6.72
1721914447000.0,45.35212609,-75.82452814,0.16,160.37,96.39,10.48
1721914448000.0,45.35211225,-75.82453672,0.64,160.37,92.02,11.6
1721914449000.0,45.35210035,-75.82455507,1.38,204.4,90.6,7.85
1721914450000.0,45.35210501,-75.82458287,1.39,227.08,93.21,7.11
1721914451000.0,45.35209581,-75.82457958,0.89,208.25,93.59,6.53
1721914452000.0,45.35206497,-75.82454614,0.61,189.75,93.06,1.87
1721914453000.0,45.35206084,-75.82456196,0.13,189.75,87.66,7.73
1721914454000.0,45.35203584,-75.82459159,0.08,190.16,90.0,11.17
1721914455000.0,45.35202344,-75.82463204,0.76,269.72,92.54,11.82
1721914456000.0,45.35201297,-75.82466519,1.13,266.7,97.48,14.85
1721914457000.0,45.35202301,-75.82469371,1.32,263.41,90.46,9.63
1721914458000.0,45.35202998,-75.82470104,0.86,260.12,96.05,9.41
1721914459000.0,45.35203281,-75.8247123,0.65,247.75,92.38,7.16
1721914460000.0,45.35203683,-75.82471383,0.41,246.91,90.78,15.76
1721914461000.0,45.35203666,-75.82471496,0.5,246.91,92.75,16.52
1721914462000.0,45.35203565,-75.82471316,0.88,241.39,92.09,9.86
1721914463000.0,45.3520349,-75.82470752,0.74,203.62,90.19,7.3
1721914464000.0,45.35203558,-75.82471126,0.75,222.61,91.33,6.92
1721914465000.0,45.35203629,-75.82471681,0.39,230.77,89.53,9.03
1721914466000.0,45.35203987,-75.82472377,0.16,230.77,86.3,13.65
1721914467000.0,45.3520394,-75.82473625,0.31,230.77,89.27,11.4
1721914468000.0,45.35204601,-75.82473411,0.52,244.18,90.5,8.65
1721914469000.0,45.35204684,-75.82473252,0.0,244.18,94.17,12.48
1721914470000.0,45.35205501,-75.82471828,0.11,244.18,94.49,11.72
1721914471000.0,45.35205512,-75.82471798,0.0,244.18,85.44,14.8
1721914472000.0,45.35206408,-75.8247102,0.26,244.18,83.72,-6.5
1721914473000.0,45.35206651,-75.82470529,0.72,244.18,87.22,5.28
1721914474000.0,45.35207298,-75.82469745,0.28,244.18,86.65,5.33
1721914475000.0,45.35207825,-75.82469057,0.1,244.18,65.3,-2.08
1721914476000.0,45.35207938,-75.82468375,0.07,244.18,65.84,-8.25
1721914477000.0,45.35208159,-75.82467758,0.09,244.18,74.86,21.94
1721914478000.0,45.35207933,-75.82468338,0.81,244.18,81.09,8.03
1721914479000.0,45.35208131,-75.82467605,0.36,244.18,84.66,8.29
1721914480000.0,45.35207983,-75.8246742,0.0,244.18,87.48,7.94
1721914481000.0,45.35208021,-75.8246717,0.04,244.18,80.55,9.96
1721914482000.0,45.35208223,-75.82466988,0.04,244.18,83.74,16.75
1721914483000.0,45.35208465,-75.82467222,0.45,244.18,81.22,7.46
1721914484000.0,45.35209043,-75.82466967,0.21,244.18,97.45,10.03
1721914485000.0,45.35208899,-75.82466855,0.17,244.18,78.24,5.43
1721914486000.0,45.3520891,-75.82466371,0.04,244.18,75.47,15.68
1721914487000.0,45.35208888,-75.82466549,0.46,244.18,71.8,-3.16
1721914488000.0,45.35209037,-75.82466817,0.91,244.18,67.36,-9.47
1721914489000.0,45.35209344,-75.82467144,0.13,244.18,37.8,-13.44
1721914490000.0,45.35209143,-75.82467054,0.14,244.18,43.56,-15.0
1721914491000.0,45.35209155,-75.82467018,0.0,244.18,39.97,-12.01
1721914492000.0,45.3520963,-75.82467143,0.25,244.18,15.89,-19.95
1721914493000.0,45.3520978,-75.82466904,0.05,244.18,6.89,-16.69
1721914494000.0,45.3520936,-75.82466938,0.91,221.67,5.8,-17.01
1721914495000.0,45.35209882,-75.82466507,1.33,-1.0,16.45,-20.95
1721914496000.0,45.35210501,-75.82465722,0.75,-1.0,64.86,4.31
1721914497000.0,45.35210352,-75.82464773,0.3,-1.0,72.64,5.08
1721914498000.0,45.35208205,-75.82467373,3.35,222.54,68.76,9.45
1721914499000.0,45.35209611,-75.8246381,1.64,-1.0,84.0,7.21
1721914500000.0,45.35209584,-75.82463125,0.71,109.09,76.91,11.34
1721914501000.0,45.35209528,-75.82464154,0.14,109.46,72.85,20.71
1721914502000.0,45.35210256,-75.82464187,0.53,109.46,71.28,6.9
1721914503000.0,45.35210242,-75.82464269,0.11,129.84,75.82,10.41
1721914504000.0,45.35209709,-75.82463671,0.93,176.35,87.03,14.46
1721914505000.0,45.35211512,-75.82463438,0.88,10.83,81.29,8.73
1721914506000.0,45.35211067,-75.8246257,1.47,-1.0,86.16,12.87
1721914507000.0,45.35211252,-75.8246014,2.25,89.39,82.12,8.77
1721914508000.0,45.35211703,-75.82458642,2.26,78.86,81.77,16.6
1721914509000.0,45.35211281,-75.824583,1.27,84.29,88.85,9.62
1721914510000.0,45.35211317,-75.82458203,0.75,79.3,82.73,8.32
1721914511000.0,45.3521108,-75.82459258,0.36,-1.0,84.05,8.07
1721914512000.0,45.35210734,-75.82459731,0.26,-1.0,84.05,2.59
1721914513000.0,45.35210597,-75.82459734,0.46,-1.0,77.09,14.6
1721914514000.0,45.35211212,-75.82460786,0.6,-1.0,81.48,16.9
1721914515000.0,45.35210664,-75.82461597,1.1,9.56,82.98,15.36
1721914516000.0,45.35210073,-75.82462749,0.72,332.88,50.15,16.67
1721914517000.0,45.3520989,-75.82463047,0.36,332.43,42.95,6.67
1721914518000.0,45.35209637,-75.82463247,0.16,332.43,84.66,-3.65
1721914519000.0,45.35209585,-75.82464746,7.13,-1.0,79.85,20.69
1721914520000.0,45.3520834,-75.82466074,5.16,-1.0,83.09,14.74
1721914521000.0,45.35208047,-75.82465466,0.19,-1.0,82.03,7.96
1721914522000.0,45.35207032,-75.82466506,0.06,-1.0,94.15,6.35
1721914523000.0,45.35205402,-75.82466902,0.07,-1.0,86.6,5.43
1721914524000.0,45.35204325,-75.82467851,0.11,-1.0,84.82,10.39
1721914525000.0,45.35203617,-75.82468705,0.08,-1.0,86.99,10.77
1721914526000.0,45.35203417,-75.82468731,0.32,-1.0,91.48,7.37
1721914527000.0,45.35203001,-75.8246789,0.53,-1.0,91.4,15.7
1721914528000.0,45.35203444,-75.82467087,0.66,-1.0,86.52,15.18
1721914529000.0,45.35203589,-75.8246696,0.61,-1.0,87.01,7.91
1721914530000.0,45.3520363,-75.82467837,0.5,-1.0,90.46,5.91
1721914531000.0,45.35203864,-75.82468921,1.42,-1.0,39.67,-1.35
1721914532000.0,45.35204669,-75.82469474,0.72,342.87,-12.8,26.35
1721914533000.0,45.35205278,-75.82469756,0.64,348.22,79.0,16.35
1721914534000.0,45.35205617,-75.82469237,0.2,355.84,89.87,11.53
1721914535000.0,45.35205591,-75.82469287,0.0,355.84,89.53,12.47
1721914536000.0,45.35206052,-75.82468472,0.15,355.84,88.55,12.91
1721914537000.0,45.35206019,-75.82468465,0.0,355.84,87.0,12.81
1721914538000.0,45.35206019,-75.82468465,0.0,355.84,81.99,11.4
1721914538999.0,45.35206763,-75.82467668,0.3,-1.0,79.54,5.36
1721914539999.0,45.35206905,-75.8246691,0.69,56.12,83.17,14.4
1721914540999.0,45.35206767,-75.82466473,0.44,84.98,85.96,3.83
1721914541999.0,45.35206552,-75.82465671,0.53,138.86,80.43,11.03
1721914542999.0,45.35206122,-75.82467134,0.93,218.52,91.0,11.02
1721914543999.0,45.35205408,-75.82467795,2.32,-1.0,85.47,-1.35
1721914544999.0,45.35205187,-75.8246805,0.22,208.22,88.17,3.38
1721914545999.0,45.35205163,-75.82467715,0.15,206.2,87.26,13.87
1721914546999.0,45.35205357,-75.82467493,0.29,206.2,90.38,7.06
1721914547999.0,45.35205595,-75.82467294,0.15,206.2,88.11,7.83
1721914548999.0,45.35205966,-75.82467286,0.05,206.2,89.35,7.43
1721914549999.0,45.35205885,-75.82467325,0.16,206.2,89.81,7.34
1721914550999.0,45.35205729,-75.82467336,0.1,206.2,90.0,7.35
1721914551999.0,45.35205791,-75.82467118,0.0,206.2,88.86,7.17
1721914552999.0,45.35205791,-75.82467118,0.0,206.2,89.4,7.03
1721914553999.0,45.35205791,-75.82467118,0.0,206.2,88.54,7.27
1721914554999.0,45.35205912,-75.82467138,0.07,206.2,89.94,7.52
1721914555999.0,45.35206196,-75.8246671,0.2,206.2,91.87,7.08
1721914556999.0,45.35206403,-75.82466585,0.04,206.2,92.09,10.32
1721914557999.0,45.35206585,-75.82466583,0.01,206.2,93.59,9.69
1721914558999.0,45.35207093,-75.82466798,0.08,206.2,88.52,14.83
1721914559999.0,45.35207275,-75.82466997,0.09,206.2,87.45,7.74
1721914560999.0,45.35207445,-75.82466625,0.05,206.2,85.73,9.01
1721914561999.0,45.35207731,-75.82466268,0.1,206.2,88.72,14.34
1721914562999.0,45.35207775,-75.8246574,0.15,206.2,84.78,13.75
1721914563999.0,45.35208004,-75.82465593,0.25,206.2,88.45,12.54
1721914564999.0,45.35208508,-75.82465466,0.07,206.2,88.87,5.55
1721914565999.0,45.35208868,-75.8246518,0.11,206.2,91.19,9.47
1721914566999.0,45.35208992,-75.82465473,0.05,206.2,86.28,14.68
1721914567999.0,45.35208661,-75.82466204,0.34,206.2,90.19,7.5
